Open,High,Low,Close,Volume
16.680667877197266,16.8973331451416,16.680667877197266,16.71266746520996,21334500
16.64666748046875,16.75200080871582,16.400667190551758,16.691999435424805,32793000
16.67533302307129,16.895999908447266,16.606666564941406,16.874666213989258,29770500
16.81133270263672,17.624000549316406,16.801332473754883,17.360666275024414,82693500
17.46666717529297,17.56399917602539,17.334667205810547,17.459333419799805,41740500
17.49333381652832,17.586666107177734,17.34000015258789,17.500667572021484,36945000
17.476667404174805,17.626667022705078,17.04599952697754,17.319332122802734,68416500
17.35466766357422,17.866666793823242,17.238000869750977,17.844667434692383,58062000
17.798667907714844,17.823333740234375,17.58133316040039,17.67799949645996,36184500
17.76333236694336,18.0939998626709,17.683332443237305,17.91933250427246,42738000
17.926000595092773,17.94066619873047,17.733333587646484,17.805999755859375,57576000
17.463333129882812,17.729999542236328,17.3799991607666,17.468000411987305,52183500
17.65333366394043,18.06133270263672,17.600000381469727,17.884000778198242,46303500
18.073999404907227,18.17466735839844,17.856666564941406,17.94333267211914,31518000
18.68000030517578,18.82999992370605,18.220666885375977,18.667999267578125,107458500
18.59199905395508,18.779333114624023,18.420000076293945,18.64800071716309,61828500
18.33333206176757,18.34666633605957,17.384666442871094,17.858667373657227,91576500
17.288000106811523,17.386667251586914,16.95400047302246,16.997333526611328,93316500
17.27199935913086,17.530000686645508,17.119333267211914,17.19466781616211,50011500
17.481332778930664,17.53333282470703,17.187999725341797,17.27666664123535,39163500
17.483333587646484,17.503332138061523,17.06999969482422,17.477333068847656,44404500
17.47333335876465,17.732667922973633,17.367332458496094,17.709999084472656,28614000
17.78266716003418,17.832666397094727,17.472000122070312,17.542667388916016,30324000
17.614667892456055,17.81333351135254,17.54400062561035,17.778667449951172,24240000
18.166667938232425,18.36933326721192,17.883333206176758,18.310667037963867,75061500
18.33333206176757,19.11000061035156,18.16933250427246,18.817333221435547,74677500
18.003332138061523,18.233333587646484,17.770000457763672,17.784666061401367,91630500
17.417999267578125,17.96266746520996,17.390666961669922,17.857999801635742,46575000
17.976667404174805,17.99333381652832,17.684667587280273,17.81333351135254,33408000
17.825332641601562,18.07266616821289,17.594667434692383,17.694000244140625,42547500
17.495332717895508,17.6286678314209,16.71933364868164,16.867332458496094,70413000
17.049999237060547,17.69333267211914,16.78933334350586,17.654666900634766,58437000
17.618000030517578,17.859333038330078,17.46666717529297,17.58799934387207,41851500
17.512666702270508,17.79599952697754,17.474000930786133,17.785999298095703,30519000
17.84000015258789,17.957332611083984,17.674667358398438,17.74333381652832,33339000
17.752666473388672,17.78066635131836,17.13800048828125,17.332666397094727,38302500
17.333999633789062,17.781333923339844,17.222667694091797,17.75200080871582,35287500
17.57200050354004,18.06666755676269,17.360000610351562,18.0086669921875,93214500
16.63599967956543,17.0,15.7413330078125,16.408666610717773,219357000
16.238666534423828,16.248666763305664,15.892666816711426,16.167333602905273,76101000
15.876667022705078,16.197999954223633,15.736666679382324,16.076000213623047,62788500
15.8100004196167,15.953332901000977,15.629332542419434,15.824666976928713,63973500
15.666666984558104,15.98466682434082,15.515999794006348,15.878000259399414,55920000
15.990667343139648,16.43199920654297,15.941332817077637,16.167333602905273,70338000
16.482667922973633,16.528667449951172,16.118000030517578,16.209999084472656,65472000
17.03733253479004,17.106000900268555,16.700666427612305,16.999332427978516,107650500
17.025333404541016,17.39666748046875,16.90399932861328,17.381332397460938,62925000
17.35533332824707,17.376667022705078,17.001333236694336,17.016666412353516,54064500
16.804000854492188,16.970666885375977,16.126667022705078,16.14533233642578,73587000
15.733332633972168,16.253332138061523,15.36733341217041,15.38466739654541,98853000
13.519332885742188,15.42666721343994,13.0,14.591333389282228,143724000
15.368000030517578,15.393333435058594,14.607999801635742,14.66866683959961,64909500
15.195332527160645,15.199999809265137,14.36733341217041,14.989333152770996,74445000
15.399999618530272,16.316667556762695,15.387332916259766,16.19933319091797,114840000
16.124000549316406,16.76333236694336,16.10466766357422,16.565332412719727,82705500
16.374666213989258,16.996667861938477,16.367332458496094,16.604000091552734,70503000
16.022666931152344,16.399999618530273,15.79800033569336,15.908666610717772,81822000
16.35333251953125,16.525333404541016,15.985333442687988,16.512666702270508,69438000
16.804000854492188,16.80533218383789,16.333332061767578,16.3713321685791,62922000
16.05933380126953,16.272666931152344,15.880000114440918,16.1286678314209,55338000
16.336666107177734,16.610666275024414,16.270000457763672,16.544666290283203,47073000
16.803333282470703,16.950000762939453,16.553333282470703,16.5939998626709,50862000
16.48200035095215,16.71466636657715,16.35533332824707,16.565332412719727,40635000
16.50933265686035,16.682666778564453,16.315332412719727,16.682666778564453,35262000
16.739999771118164,16.950000762939453,16.64466667175293,16.87933349609375,43363500
16.850000381469727,16.97333335876465,16.633333206176758,16.904666900634766,44002500
16.869333267211914,17.525333404541016,16.858667373657227,17.483333587646484,66256500
17.597333908081055,17.700000762939453,17.37933349609375,17.471332550048828,53787000
17.19733238220215,17.58799934387207,17.166667938232422,17.374666213989258,56446500
17.59866714477539,18.10466766357422,17.053333282470703,17.613332748413086,91803000
17.268667221069336,17.510000228881836,17.058000564575195,17.395999908447266,54966000
17.463333129882812,17.472000122070312,17.172000885009766,17.40399932861328,39012000
17.302000045776367,17.56333351135254,17.08066749572754,17.541332244873047,51723000
17.77400016784668,17.79400062561035,17.07666778564453,17.12733268737793,56601000
17.156667709350586,17.319332122802734,16.44066619873047,16.562000274658203,73516500
16.69733238220215,16.98200035095215,16.36400032043457,16.44333267211914,55548000
16.799999237060547,16.82666778564453,16.1560001373291,16.559999465942383,73944000
16.500667572021484,16.566667556762695,15.808667182922363,15.991999626159668,68595000
15.706666946411133,16.51333236694336,15.661999702453612,16.504667282104492,66360000
16.589332580566406,16.6560001373291,16.275333404541016,16.40999984741211,55348500
16.0,16.20199966430664,15.70533275604248,16.097333908081055,78378000
15.775333404541016,15.846667289733888,15.274666786193848,15.46399974822998,102210000
15.338666915893556,15.381333351135254,14.753999710083008,15.114666938781738,91998000
14.728667259216309,14.958000183105469,14.557332992553713,14.71266746520996,92376000
14.866000175476074,14.866666793823242,14.351332664489746,14.371999740600586,57544500
14.218667030334473,14.834667205810549,14.075332641601562,14.616666793823242,77572500
14.711333274841309,14.729999542236328,14.362000465393066,14.458666801452637,46566000
14.428667068481444,14.781999588012695,14.24666690826416,14.753999710083008,42663000
14.869333267211914,15.36533260345459,14.857999801635742,15.133999824523926,65017500
15.100000381469728,15.40999984741211,14.996000289916992,15.206666946411133,37618500
15.1813325881958,15.239999771118164,13.466667175292969,14.20199966430664,223500000
14.13266658782959,14.320667266845703,13.920000076293944,14.005999565124512,62272500
14.104000091552734,14.383333206176758,13.960000038146973,14.114666938781738,42378000
14.333333015441896,14.356666564941406,13.845999717712402,13.939332962036133,63532500
14.092000007629396,14.392000198364258,14.0,14.350666999816896,50871000
14.322667121887209,14.473333358764648,13.833999633789062,14.023332595825195,52791000
14.087332725524902,14.229999542236328,13.886667251586914,14.197333335876465,40929000
14.116666793823242,14.25,14.042667388916016,14.108667373657228,27075000
14.026666641235352,14.108667373657228,13.592666625976562,13.795332908630373,66583500
13.928000450134276,14.386667251586914,13.814666748046877,14.252667427062988,58918500
14.256667137145996,14.29599952697754,13.850000381469728,13.890000343322754,124987500
15.133333206176758,15.515999794006348,15.013333320617676,15.44200038909912,190896000
15.371999740600586,15.638667106628418,15.279333114624023,15.451333045959473,67452000
15.380000114440918,15.557332992553713,15.300000190734863,15.490667343139648,36679500
15.53266716003418,15.53266716003418,14.95400047302246,15.022000312805176,57763500
14.898667335510254,14.91333293914795,14.405332565307615,14.43333339691162,69255000
14.517999649047852,14.631999969482422,14.241999626159668,14.60533332824707,50217000
14.523332595825195,14.600000381469728,14.177332878112791,14.196000099182127,43738500
14.196666717529297,14.199333190917969,13.767999649047852,13.812666893005373,51454500
13.739333152770996,14.33199977874756,13.720000267028809,14.28733253479004,43881000
14.346667289733888,14.399999618530272,14.09333324432373,14.266667366027832,32230500
14.300000190734863,14.7586669921875,14.16800022125244,14.73799991607666,42178500
14.702667236328123,15.079333305358888,14.686667442321776,14.786666870117188,37566000
14.899333000183104,15.0,14.238666534423828,14.667332649230955,66010500
14.489999771118164,14.612000465393066,14.312000274658203,14.516667366027832,37893000
14.357999801635742,14.733332633972168,14.333333015441896,14.550000190734863,37204500
14.755999565124512,15.388667106628418,14.69200038909912,15.309332847595217,59862000
15.404000282287598,15.483332633972168,15.133999824523926,15.440667152404783,29241000
15.452667236328123,15.618666648864746,15.272000312805176,15.350666999816896,39897000
15.404000282287598,15.866666793823242,15.403332710266112,15.812666893005373,56010000
15.800000190734863,15.90666675567627,15.415332794189451,15.465999603271484,44722500
15.6986665725708,15.829999923706056,15.333333015441896,15.513999938964844,44094000
15.497332572937012,15.5513334274292,15.177332878112791,15.358667373657228,38604000
15.18000030517578,15.708666801452637,15.076666831970217,15.408666610717772,47163000
15.16800022125244,15.25333309173584,14.946666717529297,15.114666938781738,40314000
15.113332748413086,15.166666984558104,14.714667320251465,14.968000411987305,45867000
14.980667114257812,15.232666969299316,14.90933322906494,15.137999534606934,31075500
15.015999794006348,15.050000190734863,14.442667007446287,14.468000411987305,49030500
14.500666618347168,14.727999687194824,14.324666976928713,14.571999549865724,42406500
14.788000106811523,14.814666748046877,14.533332824707031,14.739333152770996,33666000
14.80666732788086,15.658666610717772,14.715332984924316,15.633999824523926,76564500
15.595999717712402,15.850666999816896,15.320667266845703,15.559332847595217,49479000
15.526000022888184,15.726667404174805,15.28600025177002,15.36400032043457,45213000
15.446000099182127,15.722000122070312,15.405332565307615,15.503999710083008,29298000
15.666000366210938,15.770000457763672,15.308667182922363,15.329999923706056,29422500
15.478667259216309,15.563332557678224,15.208666801452637,15.313332557678224,23325000
15.370667457580566,15.458666801452637,15.218667030334473,15.371333122253418,10620000
15.432666778564451,15.465332984924316,15.03600025177002,15.263333320617676,28519500
15.337332725524902,15.847999572753906,15.303333282470703,15.812666893005373,36094500
15.773332595825195,16.242000579833984,15.711333274841309,15.87266731262207,55468500
15.900667190551758,16.229999542236328,15.891332626342772,16.000667572021484,40725000
15.381333351135254,15.425333023071287,14.600000381469728,14.894000053405762,102406500
15.09066677093506,15.12600040435791,14.666666984558104,14.895333290100098,47802000
14.666666984558104,14.670000076293944,14.398667335510254,14.602666854858398,56686500
14.279333114624023,14.562666893005373,14.244667053222656,14.376667022705078,53314500
14.52400016784668,14.696000099182127,14.0513334274292,14.06666660308838,54421500
14.267333030700684,14.296667098999023,13.533332824707031,13.856666564941406,61371000
14.106666564941406,14.249333381652832,13.687333106994627,13.998000144958496,46378500
14.133999824523926,14.17666721343994,13.333333015441896,13.354000091552734,61896000
13.480667114257812,14.0,12.892000198364258,13.745332717895508,97360500
13.264666557312012,13.67133331298828,13.149999618530272,13.666000366210938,83679000
13.913999557495115,14.031332969665527,13.385333061218262,13.64799976348877,60580500
13.293333053588867,13.41866683959961,12.75,13.24666690826416,87579000
13.436667442321776,13.548666954040527,13.001333236694336,13.33133316040039,47493000
13.653332710266112,13.699999809265137,13.268667221069336,13.50333309173584,46861500
13.337332725524902,13.571332931518556,13.058667182922363,13.092000007629396,40480500
13.113332748413086,13.187999725341797,12.592000007629396,12.904000282287598,74463000
12.825332641601562,12.883999824523926,12.38466739654541,12.538000106811523,54258000
12.719332695007324,12.751999855041504,12.160667419433594,12.646666526794434,68892000
12.66333293914795,12.916000366210938,12.538666725158691,12.74666690826416,42784500
12.583999633789062,13.3013334274292,12.18333339691162,13.129332542419434,79464000
12.82800006866455,12.874667167663574,12.01533317565918,12.185333251953123,86604000
12.239333152770996,12.262666702270508,11.345333099365234,11.565333366394045,118971000
11.380000114440918,11.732000350952148,11.13266658782959,11.68866729736328,65781000
11.420000076293944,11.533332824707031,10.515999794006348,10.84000015258789,141564000
10.473333358764648,10.476667404174805,9.733332633972168,9.866000175476074,139695000
9.48799991607666,10.652667045593262,9.403332710266112,9.883333206176758,129774000
10.033332824707031,10.33133316040039,9.449333190917969,9.57800006866455,156097500
10.133333206176758,10.883999824523926,9.800000190734863,10.031332969665527,213786000
10.333333015441896,10.46733283996582,9.579999923706056,10.06933307647705,108537000
10.579999923706056,10.863332748413086,10.27400016784668,10.344667434692385,83907000
10.600000381469728,11.28933334350586,10.445332527160645,11.245332717895508,87378000
11.494667053222656,11.529999732971191,10.98466682434082,11.118000030517578,58314000
10.910667419433594,11.166000366210938,10.833333015441896,11.10533332824707,44391000
11.341333389282228,11.927332878112791,11.32333278656006,11.849332809448242,75901500
11.744000434875488,12.11533260345459,11.57866668701172,11.814000129699709,89766000
11.516667366027832,11.966667175292969,11.189332962036133,11.93333339691162,80934000
11.90999984741211,12.567999839782717,11.68000030517578,12.495332717895508,86260500
12.579999923706056,12.800000190734863,12.333333015441896,12.689332962036133,90976500
12.826666831970217,13.09000015258789,12.614666938781738,12.795332908630373,67485000
12.949999809265137,13.063332557678224,12.18000030517578,12.423333168029783,100683000
12.248666763305664,12.567999839782717,12.100000381469728,12.555999755859377,72936000
12.552000045776367,13.161333084106444,12.281332969665527,13.04933261871338,72435000
13.199999809265137,13.60200023651123,13.166666984558104,13.402667045593262,97336500
13.178667068481444,13.979999542236328,13.15999984741211,13.685999870300291,79941000
13.56666660308838,13.833333015441896,13.479999542236328,13.506667137145996,62680500
13.63466739654541,13.958000183105469,13.519332885742188,13.914667129516602,48129000
14.0,14.219332695007324,13.378000259399414,13.678667068481444,77887500
13.862000465393066,13.961333274841309,13.68866729736328,13.833333015441896,50146500
14.17666721343994,14.447999954223633,14.042667388916016,14.34333324432373,60985500
14.284667015075684,14.597999572753906,14.100000381469728,14.555999755859377,47707500
14.533332824707031,14.838666915893556,14.468000411987305,14.795332908630373,52750500
14.764666557312012,15.233332633972168,14.666666984558104,15.092000007629396,56743500
15.273332595825195,15.631999969482422,15.20400047302246,15.515999794006348,70677000
15.689332962036133,15.991999626159668,15.666666984558104,15.887999534606934,79617000
15.814000129699709,15.932666778564451,15.503999710083008,15.616000175476074,64740000
15.4913330078125,15.648667335510254,14.802000045776367,14.838666915893556,74232000
14.385333061218262,15.259332656860352,14.333333015441896,15.18333339691162,74413500
15.440667152404783,15.654000282287598,15.0,15.350666999816896,58885500
15.326000213623049,15.491999626159668,15.022000312805176,15.342000007629396,60214500
15.672666549682615,15.699999809265137,15.100000381469728,15.12600040435791,60495000
15.28933334350586,15.82800006866455,15.000666618347168,15.317999839782717,120193500
16.32200050354004,16.52666664123535,15.550000190734863,15.839332580566406,239962500
16.607999801635742,16.808000564575195,16.242666244506836,16.465999603271484,202129500
16.03333282470703,17.104000091552734,16.0,17.031333923339844,149230500
16.931333541870117,17.849332809448242,16.89666748046875,17.69466781616211,175582500
17.76333236694336,17.95599937438965,16.96733283996582,17.14666748046875,132843000
17.366666793823242,17.38800048828125,16.534666061401367,16.67133331298828,110458500
16.733333587646484,17.266000747680664,16.35333251953125,16.661333084106445,137425500
16.633333206176758,16.786666870117188,16.242000579833984,16.521333694458008,86448000
16.567333221435547,17.03333282470703,16.488666534423828,16.968666076660156,73884000
16.866666793823242,17.12266731262207,16.73666763305664,16.790666580200195,61983000
16.753999710083008,16.97333335876465,16.607999801635742,16.96733283996582,56286000
16.815332412719727,17.220666885375977,16.777332305908203,16.92533302307129,64071000
16.874666213989258,16.95800018310547,16.083332061767578,16.4913330078125,95362500
16.417333602905273,16.910667419433594,16.100000381469727,16.6646671295166,77911500
16.599332809448242,16.726667404174805,16.46066665649414,16.55266761779785,41746500
16.592666625976562,16.933332443237305,16.380666732788086,16.916667938232422,56794500
16.867332458496094,17.158666610717773,16.71733283996582,16.788000106811523,55054500
16.803333282470703,17.048667907714844,16.625999450683594,16.916000366210938,48357000
16.850000381469727,17.0,16.626667022705078,16.764667510986328,48087000
16.656667709350586,16.89533233642578,16.496000289916992,16.513999938964844,37785000
16.542667388916016,16.562000274658203,15.854000091552734,16.05066680908203,81207000
16.100000381469727,16.21266746520996,15.654666900634766,16.1200008392334,57658500
15.824000358581545,15.927332878112791,15.441332817077637,15.48799991607666,64533000
15.352666854858398,15.630666732788086,14.69333267211914,14.837332725524902,130507500
15.230667114257812,15.242667198181152,13.986000061035156,14.10200023651123,168822000
14.05799961090088,14.424667358398438,13.87399959564209,14.32866668701172,85278000
14.381333351135254,14.40999984741211,13.786666870117188,13.928000450134276,71646000
13.83666706085205,13.964667320251465,13.666666984558104,13.912667274475098,61059000
13.839332580566406,14.36533260345459,13.736666679382324,13.93066692352295,77428500
14.095999717712402,14.111332893371582,13.577333450317385,13.8186674118042,54757500
13.85200023651123,14.079999923706056,13.779999732971191,13.84066677093506,42342000
13.876667022705078,14.210000038146973,13.861332893371582,13.88599967956543,44241000
13.936667442321776,13.98799991607666,13.601332664489746,13.644000053405762,42654000
13.94333267211914,14.354000091552734,13.850000381469728,14.07800006866455,84262500
14.2413330078125,14.452667236328123,13.81999969482422,14.347332954406738,102994500
14.465999603271484,14.703332901000977,14.423333168029783,14.685333251953123,135106500
14.657999992370604,14.84000015258789,14.390666961669922,14.414667129516602,76537500
14.4399995803833,14.582667350769045,14.345333099365234,14.52733325958252,45207000
14.52733325958252,14.757332801818848,14.434000015258787,14.638667106628418,46902000
14.699999809265137,15.017333030700684,14.603333473205566,15.008000373840332,61086000
14.999333381652832,15.062000274658203,14.716667175292969,14.869333267211914,54754500
14.869333267211914,14.983332633972168,14.766667366027832,14.881999969482422,41835000
14.76533317565918,14.826666831970217,14.459333419799805,14.637332916259766,44740500
14.63933277130127,14.660667419433594,14.473999977111816,14.597332954406738,30492000
14.666666984558104,14.79599952697754,14.534000396728516,14.599332809448242,33435000
14.533332824707031,14.726667404174805,14.363332748413086,14.711999893188477,33742500
14.815999984741213,15.629332542419434,14.767999649047852,15.489333152770996,93204000
15.58666706085205,16.05666732788086,15.507332801818848,15.701333045959473,89580000
15.665332794189451,15.68866729736328,15.137332916259766,15.290666580200195,67381500
15.15933322906494,15.197999954223633,14.56133270263672,14.586000442504885,90399000
14.633333206176758,15.0513334274292,14.510666847229004,14.524666786193848,62895000
14.592000007629396,14.813332557678224,14.16866683959961,14.330666542053224,53703000
14.463333129882812,14.793333053588867,14.342000007629396,14.513333320617676,43627500
14.494667053222656,14.53600025177002,14.233332633972168,14.528667449951172,36604500
14.52066707611084,14.666000366210938,14.300000190734863,14.364666938781738,46689000
14.633333206176758,14.916666984558104,14.548666954040527,14.646666526794434,53332500
14.711999893188477,14.838000297546388,14.587332725524902,14.640666961669922,67935000
13.29800033569336,13.729999542236328,13.050000190734863,13.11066722869873,356136000
13.04599952697754,13.170000076293944,12.808667182922363,13.09333324432373,151960500
12.670000076293944,13.008000373840332,12.648667335510254,12.876667022705078,105397500
12.723999977111816,13.253999710083008,12.524666786193848,13.236666679382324,108081000
13.459333419799805,13.603333473205566,13.293999671936035,13.452667236328123,93186000
13.675333023071287,14.118666648864746,13.533332824707031,14.012666702270508,89923500
14.197999954223633,14.233332633972168,13.934666633605955,14.152000427246094,72646500
13.742667198181152,14.54933261871338,13.733332633972168,14.43333339691162,81000000
13.982000350952148,14.302666664123535,13.866666793823242,14.26533317565918,77629500
14.0,14.34866714477539,13.93333339691162,14.29599952697754,73798500
14.206666946411133,14.541333198547363,14.20066738128662,14.395999908447266,54180000
14.520000457763672,14.654000282287598,14.300000190734863,14.45199966430664,61122000
14.663999557495115,15.118666648864746,14.633999824523926,14.985333442687988,81447000
14.9399995803833,15.166666984558104,14.881333351135254,14.976667404174805,68569500
15.033332824707031,15.03933334350586,14.685999870300291,14.835332870483398,53506500
14.874667167663574,14.996000289916992,14.736666679382324,14.768667221069336,40137000
14.834667205810549,14.850000381469728,14.642666816711426,14.69333267211914,33513000
14.642666816711426,15.13933277130127,14.553333282470703,15.083333015441896,51181500
15.0,15.273332595825195,14.983332633972168,15.017333030700684,46726500
